      0.0000000000000000E+00      0.9672014332028257E-03      0.3865063818361744E-02      0.8682375888868155E-02      0.1540050040016694E-01      0.2399344623363505E-01      0.3442796895117023E-01      0.4666369941146372E-01      0.6065329995036559E-01      0.7634264752111122E-01      0.9367104308587486E-01      0.1125714464485550E+00      0.1329707356202700E+00      0.1547899897141266E+00      0.1779447942748011E+00      0.2023455678616670E+00      0.2278979086219863E+00      0.2545029595133390E+00      0.2820577907623144E+00      0.3104557980798104E+00      0.3395871150923161E+00      0.3693390383935696E+00      0.3995964635721407E+00      0.4302423305280385E+00      0.4611580763554968E+00      0.4922240940398245E+00      0.5233201951937088E+00      0.5543260750427372E+00      0.5851217778611992E+00      0.6155881610574847E+00      0.6456073561136260E+00      0.6750632245956952E+00      0.7038418074708445E+00      0.7318317659926636E+00      0.7589248124491628E+00      0.7850161291068914E+00      0.8100047737303876E+00      0.8337940701080767E+00      0.8562919820737535E+00      0.8774114695766286E+00      0.8970708254223767E+00      0.9151939913823988E+00      0.9317108524483317E+00      0.9465575080933957E+00      0.9596765194911181E+00      0.9710171317349945E+00      0.9805354701993623E+00      0.9881947102818035E+00      0.9939652198703783E+00      0.9978246739845092E+00      0.9997581411459940E+00      0.9997581411459940E+00      0.9978246739845092E+00      0.9939652198703783E+00      0.9881947102818035E+00      0.9805354701993623E+00      0.9710171317349945E+00      0.9596765194911183E+00      0.9465575080933959E+00      0.9317108524483317E+00      0.9151939913823988E+00      0.8970708254223768E+00      0.8774114695766286E+00      0.8562919820737536E+00      0.8337940701080768E+00      0.8100047737303876E+00      0.7850161291068914E+00      0.7589248124491628E+00      0.7318317659926636E+00      0.7038418074708447E+00      0.6750632245956956E+00      0.6456073561136264E+00      0.6155881610574850E+00      0.5851217778611993E+00      0.5543260750427377E+00      0.5233201951937090E+00      0.4922240940398246E+00      0.4611580763554972E+00      0.4302423305280386E+00      0.3995964635721408E+00      0.3693390383935700E+00      0.3395871150923163E+00      0.3104557980798104E+00      0.2820577907623147E+00      0.2545029595133391E+00      0.2278979086219867E+00      0.2023455678616672E+00      0.1779447942748012E+00      0.1547899897141269E+00      0.1329707356202701E+00      0.1125714464485551E+00      0.9367104308587509E-01      0.7634264752111135E-01      0.6065329995036563E-01      0.4666369941146387E-01      0.3442796895117029E-01      0.2399344623363506E-01      0.1540050040016702E-01      0.8682375888868183E-02      0.3865063818361799E-02      0.9672014332028433E-03      0.1499759782661858E-31
      0.0000000000000000E+00      0.3581190483524689E-02      0.8122353006356473E-02      0.1398372504534977E-01      0.2131780926223002E-01      0.3019090590090583E-01      0.4062623895307799E-01      0.5262155258347439E-01      0.6615728791083186E-01      0.8120087656483467E-01      0.9770922304893560E-01      0.1156303080439736E+00      0.1349042861370482E+00      0.1554643360189184E+00      0.1772373231218152E+00      0.2001443964335157E+00      0.2241014946719094E+00      0.2490198520649758E+00      0.2748064460513225E+00      0.3013644723502527E+00      0.3285937719015226E+00      0.3563912984981499E+00      0.3846515391453694E+00      0.4132669821208634E+00      0.4421285346259971E+00      0.4711259920981125E+00      0.5001484521981043E+00      0.5290847828768663E+00      0.5578240295349850E+00      0.5862558779481437E+00      0.6142710506964232E+00      0.6417617608152422E+00      0.6686220937773593E+00      0.6947484482201103E+00      0.7200399004676478E+00      0.7443986294641584E+00      0.7677302615629527E+00      0.7899442773161669E+00      0.8109543344217590E+00      0.8306786536567845E+00      0.8490403168867056E+00      0.8659676277443362E+00      0.8813943792712218E+00      0.8952601820778261E+00      0.9075106930506268E+00      0.9180979006539414E+00      0.9269803035487888E+00      0.9341231410129449E+00      0.9394985099298473E+00      0.9430855294674458E+00      0.9448703877148742E+00      0.9448464341178762E+00      0.9430141526269324E+00      0.9393811817097482E+00      0.9339622173456119E+00      0.9267789664395899E+00      0.9178599879928966E+00      0.9072405893305895E+00      0.8949626157519528E+00      0.8810742993525789E+00      0.8656300064143247E+00      0.8486900464870649E+00      0.8303203840008129E+00      0.8105924122692567E+00      0.7895826329500308E+00      0.7673723972262421E+00      0.7440475549608813E+00      0.7196981642481602E+00      0.6944181117282893E+00      0.6683047919314830E+00      0.6414587009125754E+00      0.6139830878318330E+00      0.5859835252509252E+00      0.5575675366240473E+00      0.5288441477443090E+00      0.4999234948231717E+00      0.4709163623562023E+00      0.4419337770069400E+00      0.4130865374036040E+00      0.3844847989905883E+00      0.3562376008622656E+00      0.3284524459695625E+00      0.3012348288515451E+00      0.2746878137856455E+00      0.2489115647186275E+00      0.2240029203844503E+00      0.2000549227028248E+00      0.1771563807354173E+00      0.1553913834142440E+00      0.1348388287701655E+00      0.1155718832839443E+00      0.9765741578723480E-01      0.8115530544806507E-01      0.6611761775802746E-01      0.5258748253144201E-01      0.4059751206312621E-01      0.3016729961208568E-01      0.2129914243277208E-01      0.1396985097533259E-01      0.8113164063569739E-02      0.3576613858432940E-02      0.1484910675902829E-31
      0.0000000000000000E+00      0.5231398368940585E-02      0.1103755779412535E-01      0.1777623808950203E-01      0.2565353530889395E-01      0.3478539220273578E-01      0.4523355132574108E-01      0.5702514529665446E-01      0.7016358726259979E-01      0.8463487352513310E-01      0.1004114828969426E+00      0.1174548808307701E+00      0.1357172844071652E+00      0.1551429070034711E+00      0.1756689659127442E+00      0.1972264453181201E+00      0.2197408028182467E+00      0.2431325279844778E+00      0.2673177209233812E+00      0.2922085573861581E+00      0.3177138113158579E+00      0.3437392739969296E+00      0.3701882515258431E+00      0.3969619583857249E+00      0.4239600024515296E+00      0.4510807608420417E+00      0.4782218563960014E+00      0.5052805177282907E+00      0.5321540471306516E+00      0.5587401642967516E+00      0.5849374642780251E+00      0.6106457439837903E+00      0.6357664491849258E+00      0.6602029838516839E+00      0.6838611464984148E+00      0.7066494238832683E+00      0.7284794182856309E+00      0.7492661279607170E+00      0.7689283670046425E+00      0.7873890339419388E+00      0.8045755234480865E+00      0.8204199805997048E+00      0.8348596984207602E+00      0.8478373488630054E+00      0.8593013529877824E+00      0.8692060726407776E+00      0.8775121338651388E+00      0.8841865588382242E+00      0.8892030213279369E+00      0.8925418998875598E+00      0.8941904490107325E+00      0.8941427626418104E+00      0.8923998553004957E+00      0.8889695371283464E+00      0.8838664117135314E+00      0.8771116753683440E+00      0.8687330477317412E+00      0.8587645143652314E+00      0.8472462092382618E+00      0.8342241194198066E+00      0.8197499353434772E+00      0.8038807309837080E+00      0.7866787911259738E+00      0.7682112733472521E+00      0.7485500148599530E+00      0.7277711769544408E+00      0.7059550297113907E+00      0.6831855767960305E+00      0.6595503150443200E+00      0.6351398374618000E+00      0.6100475656532441E+00      0.5843693304955666E+00      0.5582030773802021E+00      0.5316484261072220E+00      0.5048063508911445E+00      0.4777787227069412E+00      0.4506679673296046E+00      0.4235765941994669E+00      0.3966068361186283E+00      0.3698601684798482E+00      0.3434369334449553E+00      0.3174358518770742E+00      0.2919536325446965E+00      0.2670844757797759E+00      0.2429196636403244E+00      0.2195470478601949E+00      0.1970506078987088E+00      0.1755099029379501E+00      0.1549995663009874E+00      0.1355886740345237E+00      0.1173401031727574E+00      0.1003097059333694E+00      0.8454535818607177E-01      0.7008566198988858E-01      0.5695822756732440E-01      0.4517712643903206E-01      0.3473902956776553E-01      0.2561687208503611E-01      0.1774899061083022E-01      0.1101951046720663E-01      0.5222410452830221E-02      0.1470061569143801E-31
      0.0000000000000000E+00      0.6336910800647982E-02      0.1306458708565968E-01      0.2048165790059260E-01      0.2879272088473225E-01      0.3813065022784598E-01      0.4857752094141259E-01      0.6017954460534677E-01      0.7295691094564019E-01      0.8691026058836493E-01      0.1020249440869029E+00      0.1182739879938426E+00      0.1356201425051310E+00      0.1540174567420849E+00      0.1734124175066163E+00      0.1937449389447668E+00      0.2149490979852151E+00      0.2369538612781268E+00      0.2596836278533508E+00      0.2830588323724030E+00      0.3069963886221224E+00      0.3314102320824772E+00      0.3562117074615794E+00      0.3813100794529616E+00      0.4066128841092927E+00      0.4320264203561804E+00      0.4574560736699515E+00      0.4828067930459291E+00      0.5079833902165301E+00      0.5328910034974871E+00      0.5574353741489158E+00      0.5815232981569980E+00      0.6050628820852231E+00      0.6279639853868306E+00      0.6501384602274116E+00      0.6715005892423000E+00      0.6919673159740294E+00      0.7114586844419153E+00      0.7298980671202465E+00      0.7472126112182930E+00      0.7633334675323109E+00      0.7781962423071226E+00      0.7917412219072144E+00      0.8039138187041502E+00      0.8146647748547142E+00      0.8239505788547020E+00      0.8317336211978328E+00      0.8379825504671776E+00      0.8426723500210364E+00      0.8457846039696282E+00      0.8473074710487190E+00      0.8472358430512578E+00      0.8455712084582652E+00      0.8423217048201617E+00      0.8375018841306869E+00      0.8311326784420564E+00      0.8232410932739689E+00      0.8138601152322755E+00      0.8030283637653869E+00      0.7907899682158720E+00      0.7771942022790124E+00      0.7622953485837076E+00      0.7461523289473877E+00      0.7288285628820721E+00      0.7103915958411026E+00      0.6909129489142702E+00      0.6704677404138732E+00      0.6491345196706537E+00      0.6269948752764865E+00      0.6041332458739661E+00      0.5806365098435127E+00      0.5565937684774809E+00      0.5320959148906552E+00      0.5072353881002265E+00      0.4821057218294189E+00      0.4568012704992848E+00      0.4314167404580404E+00      0.4060468901088788E+00      0.3807860465447492E+00      0.3557277817433849E+00      0.3309644164223028E+00      0.3065866721833980E+00      0.2826831612329466E+00      0.2593400098977819E+00      0.2366403266175142E+00      0.2146637837108204E+00      0.1934860441589231E+00      0.1731782719048044E+00      0.1538064742884842E+00      0.1354308769829031E+00      0.1181050884547821E+00      0.1018751996801336E+00      0.8677856008655356E-01      0.7284227846040456E-01      0.6008110481763545E-01      0.4849452677237602E-01      0.3806245488498337E-01      0.2873879816775144E-01      0.2044158179441202E-01      0.1303804511184827E-01      0.6323691610547223E-02      0.1455212462384773E-31
      0.0000000000000000E+00      0.7095133199196638E-02      0.1447857253101780E-01      0.2239331276489148E-01      0.3102430646821925E-01      0.4050372808543119E-01      0.5092120356976339E-01      0.6233337755725728E-01      0.7477146956662051E-01      0.8824679110281952E-01      0.1027547996088194E+00      0.1182779804543271E+00      0.1347880562636722E+00      0.1522475768101858E+00      0.1706112533586780E+00      0.1898269270157896E+00      0.2098364844497496E+00      0.2305765154912793E+00      0.2519790222661039E+00      0.2739719124389817E+00      0.2964796027658138E+00      0.3194234188363981E+00      0.3427221419836364E+00      0.3662923501553470E+00      0.3900489315577885E+00      0.4139053832236839E+00      0.4377743019199974E+00      0.4615676480574021E+00      0.4851972183509062E+00      0.5085748790647354E+00      0.5316130231324243E+00      0.5542247766357248E+00      0.5763244443253597E+00      0.5978276956386959E+00      0.6186520057131988E+00      0.6387168308132556E+00      0.6579440552637811E+00      0.6762581686786964E+00      0.6935867301029566E+00      0.7098605579389691E+00      0.7250142179686629E+00      0.7389862287598643E+00      0.7517195684901217E+00      0.7631618837428135E+00      0.7732659930360255E+00      0.7819900694233110E+00      0.7892981026620511E+00      0.7951600138870364E+00      0.7995520320822711E+00      0.8024567003092005E+00      0.8038631315093226E+00      0.8037668829229474E+00      0.8021700796549673E+00      0.7990811611267821E+00      0.7945148887666250E+00      0.7884919938203525E+00      0.7810391057700257E+00      0.7721883438560693E+00      0.7619772077429694E+00      0.7504481521303270E+00      0.7376484715506462E+00      0.7236298830440453E+00      0.7084484200536729E+00      0.6921640308557684E+00      0.6748404807423053E+00      0.6565449608994495E+00      0.6373479886010133E+00      0.6173230154043777E+00      0.5965463126600019E+00      0.5750965682390573E+00      0.5530547470989307E+00      0.5305036694589702E+00      0.5075278405132786E+00      0.4842130073329059E+00      0.4606459558448654E+00      0.4369140470640574E+00      0.4131049819926801E+00      0.3893063193506579E+00      0.3656052096975959E+00      0.3420878964389331E+00      0.3188394191035447E+00      0.2959430968701721E+00      0.2734801971896897E+00      0.2515293957449997E+00      0.2301663993799215E+00      0.2094633665172276E+00      0.1894884599471461E+00      0.1703051932068644E+00      0.1519718630638215E+00      0.1345407509762531E+00      0.1180573330990409E+00      0.1025591903953671E+00      0.8807478312253880E-01      0.7462175880232713E-01      0.6220483400188538E-01      0.5081282965716354E-01      0.4041468986619195E-01      0.3095390161437230E-01      0.2234099246969120E-01      0.1444391982400654E-01      0.7077875955944118E-02      0.1440363355625745E-31
      0.0000000000000000E+00      0.7614517018626631E-02      0.1545329690711692E-01      0.2371539498405582E-01      0.3256270291671298E-01      0.4211889020207099E-01      0.5247351063064672E-01      0.6368756364577149E-01      0.7579866741018530E-01      0.8882542552505673E-01      0.1027708011819974E+00      0.1176248211259120E+00      0.1333665790484807E+00      0.1499659140586198E+00      0.1673846333855321E+00      0.1855776379997570E+00      0.2044937215132394E+00      0.2240764041417737E+00      0.2442644973981631E+00      0.2649927824223505E+00      0.2861924388507308E+00      0.3077916375597856E+00      0.3297158845417549E+00      0.3518885636202048E+00      0.3742312211808722E+00      0.3966640761876497E+00      0.4191062585067479E+00      0.4414762942008567E+00      0.4636923039365806E+00      0.4856724677184581E+00      0.5073351882798546E+00      0.5285995396743701E+00      0.5493854025707694E+00      0.5696139045269660E+00      0.5892075386821318E+00      0.6080906086576161E+00      0.6261893472333011E+00      0.6434323828931818E+00      0.6597508771858870E+00      0.6750790288653964E+00      0.6893542434443769E+00      0.7025176807117847E+00      0.7145144546722534E+00      0.7252942101411928E+00      0.7348113278124946E+00      0.7430254909287952E+00      0.7499018472239545E+00      0.7554115085701638E+00      0.7595316115092787E+00      0.7622456931579140E+00      0.7635436040314467E+00      0.7634217266133223E+00      0.7618827263542780E+00      0.7589356169756917E+00      0.7545953742526332E+00      0.7488828872824835E+00      0.7418244872378286E+00      0.7334518410220219E+00      0.7238014527796912E+00      0.7129145508572200E+00      0.7008366051321602E+00      0.6876172371333822E+00      0.6733097720808643E+00      0.6579711778894491E+00      0.6416616492175018E+00      0.6244445637917255E+00      0.6063860835727595E+00      0.5875551098530973E+00      0.5680228842510536E+00      0.5478629253665959E+00      0.5271506162163533E+00      0.5059631107141138E+00      0.4843789002062314E+00      0.4624776840140458E+00      0.4403399130090938E+00      0.4180466228198234E+00      0.3956789555596654E+00      0.3733179563296273E+00      0.3510440749796569E+00      0.3289369261805865E+00      0.3070747714913626E+00      0.2855342404955261E+00      0.2643897892381480E+00      0.2437133741803271E+00      0.2235738752639054E+00      0.2040367041131880E+00      0.1851631661096316E+00      0.1670099657052106E+00      0.1496284566246065E+00      0.1330639726895259E+00      0.1173548676731365E+00      0.1025315342402001E+00      0.8861504381975895E-01      0.7561559133962803E-01      0.6353037826105484E-01      0.5234100956934994E-01      0.4201002998230864E-01      0.3247663524874514E-01      0.2365143347161619E-01      0.1541093832696687E-01      0.7593421101461590E-02      0.1425514248866716E-31
      0.0000000000000000E+00      0.7961646255413452E-02      0.1610406045375337E-01      0.2459253536290766E-01      0.3356747700011554E-01      0.4314132296875142E-01      0.5339957915241710E-01      0.6440366268033357E-01      0.7619429646176101E-01      0.8879462959330828E-01      0.1022130236007037E+00      0.1164452590067846E+00      0.1314764516565513E+00      0.1472824870457648E+00      0.1638313382828845E+00      0.1810840090273624E+00      0.1989954968705588E+00      0.2175154421651993E+00      0.2365888893532552E+00      0.2561567582129823E+00      0.2761564898058316E+00      0.2965224052396168E+00      0.3171862833875281E+00      0.3380776423429357E+00      0.3591242733871938E+00      0.3802524633730864E+00      0.4013874967834653E+00      0.4224538282429827E+00      0.4433755583016025E+00      0.4640765616878941E+00      0.4844809410933432E+00      0.5045131176669034E+00      0.5240982699205158E+00      0.5431623977291820E+00      0.5616327596889350E+00      0.5794379291449951E+00      0.5965082506881062E+00      0.6127759131987428E+00      0.6281754502275323E+00      0.6426438552570130E+00      0.6561211454288679E+00      0.6685505323204611E+00      0.6798790492588125E+00      0.6900577648374483E+00      0.6990424426350323E+00      0.7067937508802976E+00      0.7132778910735176E+00      0.7184667310581242E+00      0.7223383235216642E+00      0.7248768884885500E+00      0.7260731575232571E+00      0.7259241622093975E+00      0.7244333832221761E+00      0.7216103525373718E+00      0.7174706392096485E+00      0.7120353206526266E+00      0.7053308737732882E+00      0.6973885928036416E+00      0.6882444603795272E+00      0.6779385800138220E+00      0.6665150799177351E+00      0.6540215982019175E+00      0.6405092387233293E+00      0.6260321143638604E+00      0.6106473456827899E+00      0.5944146454714933E+00      0.5773963361568342E+00      0.5596569510533010E+00      0.5412632448393206E+00      0.5222837899526122E+00      0.5027889606622291E+00      0.4828505108760322E+00      0.4625415206640929E+00      0.4419359495780036E+00      0.4211085413252620E+00      0.4001343521040032E+00      0.3790886130819087E+00      0.3580462356206899E+00      0.3370816322030155E+00      0.3162681999730105E+00      0.2956780990755742E+00      0.2753817128827771E+00      0.2554473783560440E+00      0.2359408153321325E+00      0.2169247957263627E+00      0.1984585240024041E+00      0.1805972187920030E+00      0.1633914092680163E+00      0.1468863800277520E+00      0.1311213180839469E+00      0.1161285325489556E+00      0.1019323356042570E+00      0.8854788296506363E-01      0.7597959154025995E-01      0.6421935570510603E-01      0.5324422087971614E-01      0.4301370313783106E-01      0.3346657722411257E-01      0.2451756043742658E-01      0.1605440648951287E-01      0.7936919306206963E-02      0.1410665142107688E-31
      0.0000000000000000E+00      0.8180680928903929E-02      0.1651077489967023E-01      0.2512945900551895E-01      0.3415847387429982E-01      0.4369873840541871E-01      0.5382985023777591E-01      0.6461137816475844E-01      0.7608484353542140E-01      0.8827598149625396E-01      0.1011967725940196E+00      0.1148473672642413E+00      0.1292176042189264E+00      0.1442884470975218E+00      0.1600330374779528E+00      0.1764177685823739E+00      0.1934030154274189E+00      0.2109439773353609E+00      0.2289911980617211E+00      0.2474912678688500E+00      0.2663872059144424E+00      0.2856190767813384E+00      0.3051242776242746E+00      0.3248380998733902E+00      0.3446939445536151E+00      0.3646238448818462E+00      0.3845586217855095E+00      0.4044283746176931E+00      0.4241625831585965E+00      0.4436905703034392E+00      0.4629415559570593E+00      0.4818450969877793E+00      0.5003311023579464E+00      0.5183302618123621E+00      0.5357740399189230E+00      0.5525951147457761E+00      0.5687273789624421E+00      0.5841064194128317E+00      0.5986695605998762E+00      0.6123564184872092E+00      0.6251090172837039E+00      0.6368724375163006E+00      0.6475950138153768E+00      0.6572290641664035E+00      0.6657311352490122E+00      0.6730627541868692E+00      0.6791906434037269E+00      0.6840873989417781E+00      0.6877315734537608E+00      0.6901081809797103E+00      0.6912085646811250E+00      0.6910306677589779E+00      0.6895786603226318E+00      0.6868629849309225E+00      0.6828997879149975E+00      0.6777108117702790E+00      0.6713227248265701E+00      0.6637669607811822E+00      0.6550790462487234E+00      0.6452984725226383E+00      0.6344680888662654E+00      0.6226340496115190E+00      0.6098452953260087E+00      0.5961535748648263E+00      0.5816129997083861E+00      0.5662801130999204E+00      0.5502134854892400E+00      0.5334737950924812E+00      0.5161234324230588E+00      0.4982265624659590E+00      0.4798487156538483E+00      0.4610568129097252E+00      0.4419187315226256E+00      0.4225032844936993E+00      0.4028797582569178E+00      0.3831178444020166E+00      0.3632871507766734E+00      0.3434570864529575E+00      0.3236963487568743E+00      0.3040727619109081E+00      0.2846527406334924E+00      0.2655010797680594E+00      0.2466803905653210E+00      0.2282508327467750E+00      0.2102695119725433E+00      0.1927901362707676E+00      0.1758623510736037E+00      0.1595312867740550E+00      0.1438367884888078E+00      0.1288127975571485E+00      0.1144864035056271E+00      0.1008769668111355E+00      0.8799488014777519E-01      0.7584029912600662E-01      0.6440147035867985E-01      0.5365294409123355E-01      0.4355342138235124E-01      0.3404359880993407E-01      0.2504409834279699E-01      0.1645424904776153E-01      0.8152530521535341E-02      0.1395816035348659E-31
      0.0000000000000000E+00      0.8302515859699345E-02      0.1673084586511247E-01      0.2540361737554549E-01      0.3442678049643896E-01      0.4389040784595723E-01      0.5386761380971546E-01      0.6441482919785056E-01      0.7557297474740721E-01      0.8736887798627671E-01      0.9981689055516677E-01      0.1129202853825615E+00      0.1266726777793116E+00      0.1410591102273850E+00      0.1560571862748965E+00      0.1716378576274166E+00      0.1877663313630636E+00      0.2044026352660380E+00      0.2215023720215470E+00      0.2390171290092932E+00      0.2568951340020474E+00      0.2750815543577894E+00      0.2935190883661197E+00      0.3121481808812879E+00      0.3309075691826263E+00      0.3497344296317814E+00      0.3685648868706122E+00      0.3873340985325915E+00      0.4059767312374939E+00      0.4244269874578310E+00      0.4426190511849670E+00      0.4604870632045078E+00      0.4779655441849396E+00      0.4949893325088795E+00      0.5114940031403239E+00      0.5274157951846651E+00      0.5426920591794936E+00      0.5572612156677367E+00      0.5710632750529420E+00      0.5840398746593060E+00      0.5961349128959483E+00      0.6072946985093501E+00      0.6174687134835755E+00      0.6266098670379346E+00      0.6346753484830961E+00      0.6416269179350832E+00      0.6474317494004548E+00      0.6520626378263950E+00      0.6554986980918104E+00      0.6577253590667123E+00      0.6587348054134650E+00      0.6585256807754901E+00      0.6571032358024158E+00      0.6544787545808399E+00      0.6506694672501172E+00      0.6456977986673353E+00      0.6395911676167055E+00      0.6323811918269767E+00      0.6241035001065693E+00      0.6147970040024591E+00      0.6045038038151261E+00      0.5932685790664858E+00      0.5811386077698019E+00      0.5681632708205047E+00      0.5543941571957223E+00      0.5398846440440956E+00      0.5246900411540575E+00      0.5088672016994292E+00      0.4924746624972896E+00      0.4755722503442074E+00      0.4582211884685510E+00      0.4404836785286411E+00      0.4224229583015420E+00      0.4041028521982846E+00      0.3855877756696414E+00      0.3669422548345965E+00      0.3482308783814456E+00      0.3295177898460663E+00      0.3108665888574681E+00      0.2923397989208827E+00      0.2739987178538317E+00      0.2559028605686772E+00      0.2381097540958445E+00      0.2206743490847295E+00      0.2036487477991171E+00      0.1870815693779195E+00      0.1710175887856122E+00      0.1554970281916557E+00      0.1405550698304042E+00      0.1262210281093526E+00      0.1125176794176138E+00      0.9946024853312600E-01      0.8705547977019015E-01      0.7530036174116257E-01      0.6418087780918186E-01      0.5367045464658747E-01      0.4372848181647018E-01      0.3429877701798249E-01      0.2530851399640397E-01      0.1666786656319889E-01      0.8271154664288781E-02      0.1380966928589631E-31
      0.0000000000000000E+00      0.8349610243789267E-02      0.1680668049985463E-01      0.2547340672159053E-01      0.3444242778155065E-01      0.4379405929718339E-01      0.5359492112693777E-01      0.6389777542316344E-01      0.7474200288704561E-01      0.8615460845688289E-01      0.9815126047895417E-01      0.1107375199369448E+00      0.1239098393347979E+00      0.1376566746763495E+00      0.1519592805714812E+00      0.1667926477212900E+00      0.1821260966658702E+00      0.1979240707852044E+00      0.2141465704572683E+00      0.2307498434211695E+00      0.2476866986596338E+00      0.2649071265634313E+00      0.2823585200258262E+00      0.2999862445796694E+00      0.3177337828697629E+00      0.3355432648151539E+00      0.3533555432102301E+00      0.3711106871499799E+00      0.3887479917099451E+00      0.4062064350811643E+00      0.4234246250630740E+00      0.4403412228889313E+00      0.4568948351991470E+00      0.4730244169998836E+00      0.4886691310981588E+00      0.5037687592842838E+00      0.5182635704188381E+00      0.5320947886859967E+00      0.5452045292025118E+00      0.5575363838936733E+00      0.5690354850456822E+00      0.5796492562703266E+00      0.5893276334538582E+00      0.5980239779425305E+00      0.6056954165270225E+00      0.6123038341160983E+00      0.6178162119125142E+00      0.6222055437861203E+00      0.6254510013248225E+00      0.6275386015572744E+00      0.6284610520398541E+00      0.6282180636315119E+00      0.6268158297405750E+00      0.6242670004261845E+00      0.6205898766765288E+00      0.6158081747289207E+00      0.6099500992389412E+00      0.6030480702256167E+00      0.5951378403590870E+00      0.5862583205413814E+00      0.5764508421270540E+00      0.5657591374250992E+00      0.5542287654268319E+00      0.5419072295854729E+00      0.5288435272361269E+00      0.5150883476482586E+00      0.5006936848345551E+00      0.4857130547462287E+00      0.4702011192687724E+00      0.4542138774543276E+00      0.4378082682798026E+00      0.4210423112577256E+00      0.4039746742715105E+00      0.3866647547896133E+00      0.3691722114150433E+00      0.3515569858516249E+00      0.3338788024699955E+00      0.3161971342367568E+00      0.2985706753610197E+00      0.2810572535071002E+00      0.2637132781891876E+00      0.2465935981494650E+00      0.2297509236063522E+00      0.2132356222724328E+00      0.1970951070439241E+00      0.1813735566672605E+00      0.1661112517000247E+00      0.1513441959885917E+00      0.1371033726290867E+00      0.1234142307436638E+00      0.1102958217011244E+00      0.9776010689874316E-01      0.8581093236142637E-01      0.7444312562530250E-01      0.6364130639914636E-01      0.5337882835664332E-01      0.4361658956458259E-01      0.3430215890538354E-01      0.2536918972193017E-01      0.1673767419462095E-01      0.8315246257663691E-02      0.1366117821830603E-31
